,lemma,form,tags,family,language
2663,sna³,xna¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2664,skanq³,skanq⁴⁰,V;PROSP;SG;1,4,2
2665,qnyi¹,nqnyi²⁰ wan²⁴,V;HAB;PL;2,4,2
2666,sna³,nxnan¹⁴,V;HAB;PL;1+INCL,4,2
2667,xka²⁴,nxkan¹,V;PROG;SG;1,4,2
2668,ndywan²,ndywan² wan¹,V;HAB;PL;2,4,2
2669,nxi²,nxin² wan¹,V;PROG;PL;2,4,2
2670,nglu³,klu¹⁴ wa⁰,V;PROSP;PL;2,4,2
2671,skanq³,ntskanq²an¹,V;PROG;PL;1+INCL,4,2
2672,yjaq³,ntyjaq¹⁴⁰ wa²,V;PROSP;PL;1+EXCL,4,2
2673,sna³,nxna²⁰,V;HAB;SG;2,4,2
2674,ngya⁴²,nkyqan²⁴,V;PROG;SG;1,4,2
2675,jwi³,jan⁴⁰,V;PROSP;SG;1,4,2
2676,qya³,qya¹⁴ wan⁰,V;PROSP;PL;2,4,2
2677,sqya¹,sqyan⁴,V;PFV;SG;1,4,2
2678,styi¹,nstyi¹ wan²⁴,V;PROG;PL;2,4,2
2679,ntyi¹,ntyi¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2680,ya⁴²,nkya²⁴,V;PROG;SG;3,4,2
2681,ne⁴²,nnen¹,V;PROG;SG;1,4,2
2682,ntaq³,ktaq¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2683,nchuq⁴,nchonq¹,V;PROG;SG;1,4,2
2684,ngon²,xkwan² wan¹,V;PROSP;PL;2,4,2
2685,yta⁴,ntan⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
2686,nkeq³,ntkinq¹⁴,V;HAB;PL;1+INCL,4,2
2687,jen²,tyjin¹⁴,V;PROSP;SG;3,4,2
2688,ykuq²,ntykuq² wa⁴²,V;PROG;PL;1+EXCL,4,2
2689,ndya³,tyan¹,V;PROSP;SG;2,4,2
2690,nkonq⁴²,ntkonq³²,V;PROG;SG;1,4,2
2691,sqwe¹⁴,nsqwe¹⁴,V;HAB;SG;3,4,2
2692,ynaq¹,ynaq⁴²,V;PFV;SG;2,4,2
2693,qen⁴²,qe⁴²,V;PROSP;SG;2,4,2
2694,yqwi⁴,tyqwen²⁴en³²,V;PROSP;PL;1+INCL,4,2
2695,kwa³,ntkwa²⁰,V;HAB;SG;2,4,2
2696,xyaq²,nxyanq⁴⁰,V;PROG;SG;1,4,2
2697,ntyja²,tyja² wan¹,V;PROSP;PL;2,4,2
2698,ntykaq¹,tykanq²⁰an³²,V;PROSP;PL;1+INCL,4,2
2699,qen⁴,ntqen⁴,V;PROG;SG;3,4,2
2700,qnyi¹,qnyi²⁰ renq²⁴,V;PROSP;PL;3,4,2
2701,xin²,xin²,V;PFV;SG;3,4,2
2702,kwan¹,ntkwan³² wan⁴,V;PROG;PL;2,4,2
2703,nkya⁴²,nkyqan¹,V;PFV;SG;1,4,2
2704,nya¹⁴,nya¹⁴,V;PFV;PL;1+INCL,4,2
2705,xtya²⁰,nxtyan²⁰,V;HAB;SG;1,4,2
2706,ntyqo¹,tyqo²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2707,ntyqya¹,ntyqya²⁰ renq²⁴,V;PROG;PL;3,4,2
2708,slya²⁴,nxlyan¹⁴,V;HAB;PL;1+INCL,4,2
2709,kwa¹⁴,ntykwa²⁰,V;HAB;SG;2,4,2
2710,ytiq⁴,ytiq⁴,V;PFV;SG;3,4,2
2711,qen⁴,ntyqin²⁴in³²,V;HAB;PL;1+INCL,4,2
2712,sqan¹,sqan⁴,V;PROSP;SG;1,4,2
2713,slaq¹,slaq¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2714,skwan²,nxkwan²,V;HAB;SG;3,4,2
2715,ywi⁴²,ntjwi²⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
2716,ya⁴²,ya⁴²,V;PFV;SG;3,4,2
2717,jen²,ntjen² wan¹,V;PROG;PL;2,4,2
2718,ntsu⁴²,ntson⁴²,V;HAB;SG;1,4,2
2719,nchuq⁴,kchonq²⁴an³²,V;PROSP;PL;1+INCL,4,2
2720,ndywan²,ndywan⁴⁰,V;PFV;SG;1,4,2
2721,sta¹,nsta²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2722,yta⁴,ktan⁴,V;PROSP;SG;1,4,2
2723,yqwi⁴,tyqwi⁴,V;PROSP;SG;3,4,2
2724,qen⁴,qen²⁴en³²,V;PFV;PL;1+INCL,4,2
2725,ytsaq³,ntsanq²an¹,V;PROG;PL;1+INCL,4,2
2726,xyaq²,nxyaq² wa⁴²,V;HAB;PL;1+EXCL,4,2
2727,nkin²,ntykin²en¹,V;HAB;PL;1+INCL,4,2
2728,nkqwa¹,ntyqwan⁴,V;HAB;SG;1,4,2
2729,swenq³,nswenq⁴⁰,V;HAB;SG;1,4,2
2730,qan⁴,qan⁴²,V;PFV;SG;2,4,2
2731,xka²⁴,xkan²⁴,V;PFV;SG;1,4,2
2732,ncha¹,nchan²⁰an³²,V;HAB;PL;1+INCL,4,2
2733,nxi²,nxin¹,V;PROG;SG;2,4,2
2734,yna⁴²,kna²⁴,V;PROSP;SG;3,4,2
2735,ngwa²,ndyga²⁴,V;HAB;SG;3,4,2
2736,ngwa²,ngwan²an¹,V;PFV;PL;1+INCL,4,2
2737,snyaq¹,nsnyanq³²,V;PROG;SG;1,4,2
2738,qnyi¹,qnyi¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2739,ntykwan²,ntykwan² wan¹,V;HAB;PL;2,4,2
2740,ytsaq³,ytsaq¹,V;PFV;SG;2,4,2
2741,xkwan¹⁴,nxkwan¹⁴ renq⁰,V;HAB;PL;3,4,2
2742,nya¹⁴,nnya¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2743,yo²,ndyo²,V;PROG;SG;3,4,2
2744,ngyla³,xla³ renq²⁴,V;PROSP;PL;3,4,2
2745,skwen¹,skwen¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2746,sna³,nxna¹⁴ wan⁰,V;HAB;PL;2,4,2
2747,naq¹⁴,nyaq¹⁴,V;PROSP;PL;1+INCL,4,2
2748,nya¹⁴,nya¹⁰ wa⁴²,V;PROG;PL;1+EXCL,4,2
2749,styi¹,styi²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2750,ykwanq¹,ykwanq¹ wan²⁴,V;PFV;PL;2,4,2
2751,nkwa³,nkwan²en¹,V;PFV;PL;1+INCL,4,2
2752,skwan⁴,nxkwan²⁰ renq²⁴,V;HAB;PL;3,4,2
2753,skwaq¹,skwaq²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2754,ynaq¹,knaq²⁰an³²,V;PROSP;PL;1+INCL,4,2
2755,xlyu⁴²,xlyon⁴²on⁴²,V;PFV;PL;1+INCL,4,2
2756,ne¹⁴,nni²⁰,V;HAB;SG;2,4,2
2757,ntykwa⁴,ntykwa³² wa⁴²,V;PROG;PL;1+EXCL,4,2
2758,nden⁴²,nden²⁴ wan³²,V;HAB;PL;2,4,2
2759,ndywiq³,ndywiq¹⁴,V;HAB;SG;3,4,2
2760,nkeq³,ntykeq²,V;PROG;SG;3,4,2
2761,nton³,nton³,V;PFV;SG;3,4,2
2762,ne⁴²,nne³²,V;PROG;SG;2,4,2
2763,sqwa¹⁴,ntsqwa¹ renq⁰,V;PROG;PL;3,4,2
2764,xoq²,nxoq¹,V;HAB;SG;2,4,2
2765,skwen¹,nskwen¹ wan²⁴,V;PROG;PL;2,4,2
2766,yqu²,ntqu¹,V;PROG;SG;2,4,2
2767,ne¹⁴,ne¹⁴,V;PFV;SG;3,4,2
2768,xne¹⁰,xne²⁰,V;PFV;SG;2,4,2
2769,slya²⁴,nslya¹⁴⁰ wa⁴²,V;PROG;PL;1+EXCL,4,2
2770,ylaq⁴,klanq²⁰,V;PROSP;SG;1,4,2
2771,ntsa²⁴,ntsa²⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
2772,ntyi¹,ktyi²⁰ renq²⁴,V;PROSP;PL;3,4,2
2773,nton³,nton²on¹,V;PROG;PL;1+INCL,4,2
2774,ykwiq⁴,ykwiq⁴ renq⁴,V;PFV;PL;3,4,2
2775,yjaq³,yjaq³ wa²,V;PFV;PL;1+EXCL,4,2
2776,jwi³,jwi²,V;PFV;SG;2,4,2
2777,ndiyan³²,ndiyan²⁰,V;PFV;SG;1,4,2
2778,ntyjyuq¹,ntyjyonq²⁰on³²,V;HAB;PL;1+INCL,4,2
2779,nduq⁴²,nduq⁴²,V;PFV;SG;3,4,2
2780,yqo²,ntyqo¹,V;PROG;SG;2,4,2
2781,lya¹⁴,nlya¹ renq⁰,V;PROG;PL;3,4,2
2782,kwan¹,ntkwan⁴²,V;PROG;SG;2,4,2
2783,yqu²,ntyqu²⁰,V;HAB;SG;2,4,2
2784,ntyi¹,ntyi⁴²,V;PFV;SG;2,4,2
2785,ndon⁴²,ndon⁴² wa⁴²,V;PROG;PL;1+EXCL,4,2
2786,yqwi⁴,tyqwi⁴²,V;PROSP;SG;2,4,2
2787,ntkonq³,ntkonq³ wa⁴²,V;PROG;PL;1+EXCL,4,2
2788,lu¹,nlu¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
2789,xin²,kxin¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2790,ntyqya¹,ntyqyan⁴,V;HAB;SG;1,4,2
2791,ntaq³,ntanq⁴⁰,V;PFV;SG;1,4,2
2792,ntykwan¹⁴,ntykwan⁴⁰,V;PFV;SG;1,4,2
2793,sne³,sne¹⁴,V;PROSP;SG;3,4,2
2794,ngon²,nxkwan²an¹,V;HAB;PL;1+INCL,4,2
2795,ntqan¹,ntqan¹,V;PFV;SG;3,4,2
2796,snyaq¹,nsnyaq¹,V;PROG;SG;3,4,2
2797,sne³,nsne¹⁴,V;HAB;SG;3,4,2
2798,la¹,kla⁴,V;PROSP;SG;3,4,2
2799,ntyja²,ntyjan²an¹,V;PROG;PL;1+INCL,4,2
2800,nxi²,nxin² renq¹,V;PROG;PL;3,4,2
2801,qya⁴²,kqya²⁴ wan³²,V;PROSP;PL;2,4,2
2802,jen²,jen²,V;PFV;SG;3,4,2
2803,ntqo¹,ntqo¹ wan²⁴,V;PFV;PL;2,4,2
2804,skwa³,xkwan¹⁴,V;PROSP;PL;1+INCL,4,2
2805,nkqwa¹,nkqwa¹ wan²⁴,V;PFV;PL;2,4,2
2806,styi¹,nstyi¹,V;PROG;SG;3,4,2
2807,ntqo¹,ntqo¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
2808,ji¹,ji²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2809,sqi²,sqi² wa⁴²,V;PFV;PL;1+EXCL,4,2
2810,nkjwi⁴²,ntyji⁴ renq⁴,V;HAB;PL;3,4,2
2811,kwi¹,tywi²⁰ wan²⁴,V;PROSP;PL;2,4,2
2812,skwen¹,nskwen¹en¹,V;PROG;PL;1+INCL,4,2
2813,ngya⁴²,ngya⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
2814,ntsa²⁴,ntsan⁴²,V;HAB;SG;1,4,2
2815,yqan⁴²,ntyqan²⁴,V;HAB;SG;3,4,2
2816,ntsa²⁴,ktsa²⁴ wan³²,V;PROSP;PL;2,4,2
2817,ntyqo¹,ntyqo¹ renq²⁴,V;PFV;PL;3,4,2
2818,sqya¹,nsqya¹an¹,V;PROG;PL;1+INCL,4,2
2819,nchin¹,nchin¹,V;PROG;SG;3,4,2
2820,xta¹,nstan² wan¹,V;PROG;PL;2,4,2
2821,xne¹⁰,xnen⁴⁰,V;PROSP;SG;1,4,2
2822,ntyi¹,ntyi²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2823,nkonq⁴²,ntkonq³² renq⁴,V;PROG;PL;3,4,2
2824,nkwi¹,ykwi²⁰ renq²⁴,V;PROSP;PL;3,4,2
2825,ynaq¹,knaq²⁰,V;PROSP;SG;3,4,2
2826,qu¹⁴,qon⁴⁰,V;PROSP;SG;1,4,2
2827,ntykanq³,ntykanq⁴⁰,V;PROG;SG;1,4,2
2828,qu¹⁴,ntqu¹⁴,V;HAB;SG;3,4,2
2829,skwan⁴,nskwan³² wa⁴²,V;PROG;PL;1+EXCL,4,2
2830,ngya⁴²,kyqan²⁴,V;PROSP;SG;1,4,2
2831,xti²⁰,xti⁴²,V;PFV;SG;2,4,2
2832,qen⁴,ntyqin⁴ wan⁴,V;HAB;PL;2,4,2
2833,ykuq²,ntykuq¹⁴ renq⁰,V;HAB;PL;3,4,2
2834,ntyinq³,ntyinq¹⁴,V;HAB;PL;1+INCL,4,2
2835,qne¹,kqne²⁰,V;PROSP;SG;3,4,2
2836,sla¹,nsla⁴²,V;HAB;SG;2,4,2
2837,nton⁴²,nton⁴² wan⁴,V;PFV;PL;2,4,2
2838,saq²,nsaq¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2839,xkwan¹⁴,xkwan¹⁴,V;PROSP;PL;1+INCL,4,2
2840,ntsen⁴²,ntsen⁴² wan⁴,V;PFV;PL;2,4,2
2841,nkjwi⁴²,kjan²⁴in³²,V;PROSP;PL;1+INCL,4,2
2842,nkwa³,kwa³ renq²⁴,V;PROSP;PL;3,4,2
2843,nton⁴²,ntyon²⁰,V;HAB;SG;2,4,2
2844,nyi¹⁴,nyi¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2845,nduq⁴²,nduq³²,V;PFV;SG;2,4,2
2846,ykwaq⁴,ntykwanq⁴,V;HAB;SG;1,4,2
2847,nchuq⁴,nchuq³²,V;PROG;SG;3,4,2
2848,ngya⁴²,kya²⁴ wan³²,V;PROSP;PL;2,4,2
2849,nkeq³,nkenq⁴⁰,V;PFV;SG;1,4,2
2850,nduq⁴²,nduq⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
2851,qne⁴²,qnen²⁰,V;PROSP;SG;1,4,2
2852,qa²⁴,qa⁴²,V;PROSP;SG;2,4,2
2853,styi¹,styin¹in¹,V;PFV;PL;1+INCL,4,2
2854,ja¹,ja¹,V;PFV;SG;3,4,2
2855,ykwenq¹,ykwenq⁴,V;PFV;SG;1,4,2
2856,xta¹,nstan² renq¹,V;PROG;PL;3,4,2
2857,jinyiq²,ynyiq² wan¹,V;PROG;PL;2,4,2
2858,yjoq⁴,ntyjoq⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
2859,qnyi¹,qnyi¹,V;PFV;SG;3,4,2
2860,ytiq⁴,ntiq³² wan⁴,V;PROG;PL;2,4,2
2861,ntykwan¹⁴,ntykwan¹⁴,V;HAB;SG;3,4,2
2862,ntqen¹,ntqen¹ wan²⁴,V;PROG;PL;2,4,2
2863,sta¹,nstan³²,V;PROG;SG;1,4,2
2864,xin⁴²,xin⁴,V;PROSP;SG;1,4,2
2865,snyaq¹,nsnyaq¹renq²⁴,V;PROG;PL;3,4,2
2866,sen¹,sen²⁰ wan²⁴,V;PROSP;PL;2,4,2
2867,ntykwan²,tykwan² wa⁴²,V;PROSP;PL;1+EXCL,4,2
2868,ndon⁴²,ndyon²⁴ renq³²,V;HAB;PL;3,4,2
2869,yqwe²,ntyqwe¹⁴ renq⁰,V;HAB;PL;3,4,2
2870,ykwenq¹,ntykwenq²⁰en³²,V;HAB;PL;1+INCL,4,2
2871,xne¹⁰,xne¹⁴,V;PROSP;PL;1+INCL,4,2
2872,nkjwi⁴²,kja⁴,V;PROSP;SG;3,4,2
2873,ntqo¹,ntyqo⁴²,V;HAB;SG;2,4,2
2874,yjaq³,ntjaq¹⁴⁰ wa²,V;PROG;PL;1+EXCL,4,2
2875,sqya¹,xqyan⁴,V;PROSP;SG;1,4,2
2876,ndyu²,ndyon²on¹,V;PFV;PL;1+INCL,4,2
2877,ntykanq³,ntykanq³ renq¹,V;PROG;PL;3,4,2
2878,yku⁴,ntyku⁴,V;HAB;SG;3,4,2
2879,ntykaq¹,tykaq²⁰,V;PROSP;SG;3,4,2
2880,nduq⁴²,ntyonq¹⁴,V;PROSP;PL;1+INCL,4,2
2881,xkwan¹⁴,xkwan⁴⁰,V;PROSP;SG;1,4,2
2882,saq²,nsaq¹,V;PROG;SG;2,4,2
2883,styi¹,styi¹ wan²⁴,V;PFV;PL;2,4,2
2884,xin⁴²,xin⁴² wa³²,V;PFV;PL;1+EXCL,4,2
2885,sla¹,sla²⁰,V;PROSP;SG;3,4,2
2886,ngyla³,nchla³ wan²⁴,V;HAB;PL;2,4,2
2887,ywi⁴²,kwi²⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2888,ntyjyuq¹,ntyjyuq¹ renq²⁴,V;PFV;PL;3,4,2
2889,ntyjyuq¹,ntyjyuq³² wan²⁴,V;PROG;PL;2,4,2
2890,son³,son³ renq²⁴,V;PFV;PL;3,4,2
2891,sqwe¹⁴,nsqwe¹⁴ renq⁰,V;HAB;PL;3,4,2
2892,nden⁴²,nden³²,V;PROG;SG;1,4,2
2893,sta¹,stan¹an¹,V;PFV;PL;1+INCL,4,2
2894,sqwi¹⁴,nsqwi²⁰,V;HAB;SG;2,4,2
2895,kwi¹,ndwen¹en¹,V;PROG;PL;1+INCL,4,2
2896,saq²,nsaq² wan¹,V;PROG;PL;2,4,2
2897,kwi¹,kwi¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2898,xyaq²,xyaq¹,V;PROSP;SG;2,4,2
2899,ylu³,klon⁴⁰,V;PROSP;SG;1,4,2
2900,jlya⁴²,jlya²⁴ renq³²,V;PROSP;PL;3,4,2
2901,yjwiq²,yjwiq¹,V;PFV;SG;2,4,2
2902,saq²,saq²⁰,V;PROSP;SG;2,4,2
2903,sti⁴,su⁴² renq⁴,V;PROG;PL;3,4,2
2904,ntsen⁴²,ntsen⁴,V;HAB;SG;1,4,2
2905,skwaq¹,nskwaq¹ renq²⁴,V;PROG;PL;3,4,2
2906,yjoq⁴,yjonq¹,V;PFV;SG;1,4,2
2907,ji¹,ji⁴²,V;PFV;SG;2,4,2
2908,nchuq⁴,nchuq⁴ renq⁴,V;PFV;PL;3,4,2
2909,jinyiq²,ynyinq²in¹,V;PROG;PL;1+INCL,4,2
2910,qne⁴²,qne²⁴ renq³²,V;PROSP;PL;3,4,2
2911,nkqwa¹,tyqwa²⁰ wan²⁴,V;PROSP;PL;2,4,2
2912,ntykonq⁴²,ntykonq¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2913,ntsen⁴²,ntsen⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
2914,ntyqo¹,ntyqo¹,V;PFV;SG;3,4,2
2915,sna³,nsna¹,V;PROG;SG;2,4,2
2916,ntkonq³,ntkonq²on¹,V;PROG;PL;1+INCL,4,2
2917,nsuq³,ksonq¹⁴,V;PROSP;PL;1+INCL,4,2
2918,sqya¹,nxqya²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2919,ntsen⁴²,ntsen²⁴ wan³²,V;HAB;PL;2,4,2
2920,sqwa¹⁴,nsqwan⁴⁰,V;HAB;SG;1,4,2
2921,ykwen²,ykwen² renq¹,V;PFV;PL;3,4,2
2922,snyaq¹,nsnyaq⁴²,V;PROG;SG;2,4,2
2923,nkya⁴²,ngya²⁴,V;HAB;SG;3,4,2
2924,ntqen¹,tyqin²⁰,V;PROSP;SG;3,4,2
2925,lqa³,lqa³ renq²⁴,V;PFV;PL;3,4,2
2926,yqwe²,kqwe¹⁴ wan⁰,V;PROSP;PL;2,4,2
2927,skwa³,nskwa³ wan²⁴,V;PROG;PL;2,4,2
2928,yqu²,kqon²on¹,V;PROSP;PL;1+INCL,4,2
2929,ja¹,ntja²⁰,V;HAB;SG;3,4,2
2930,nchuq⁴,nchonq²⁴an³²,V;PFV;PL;1+INCL,4,2
2931,ndiyan³²,ndiyan²⁴,V;HAB;SG;3,4,2
2932,swenq³,swenq¹⁴ renq⁰,V;PROSP;PL;3,4,2
2933,ytiq⁴,ktenq²⁴en³²,V;PROSP;PL;1+INCL,4,2
2934,xtyiq¹⁰,xtyiq¹⁴,V;PROSP;SG;3,4,2
2935,lqa³,lqa³²,V;PFV;SG;2,4,2
2936,yta⁴,yta⁴ renq⁴,V;PFV;PL;3,4,2
2937,ntyinq³,ntyinq¹,V;PROG;SG;2,4,2
2938,nkonq⁴²,ntkonq²⁴,V;HAB;SG;1,4,2
2939,ndyu²,ndyon²on¹,V;PROG;PL;1+INCL,4,2
2940,ntyqo¹,ntyqo¹ wan²⁴,V;PROG;PL;2,4,2
2941,nsuq³,ksonq⁴⁰,V;PROSP;SG;1,4,2
2942,ji¹,ntyji²⁰,V;HAB;SG;3,4,2
2943,swenq³,nswenq⁴⁰,V;PROG;SG;1,4,2
2944,yja¹,yja¹,V;PFV;SG;3,4,2
2945,sta¹,sta¹ wan²⁴,V;PFV;PL;2,4,2
2946,nton³,nton³² wan⁴,V;PROG;PL;2,4,2
2947,xta¹,nstan²an¹,V;PROG;PL;1+INCL,4,2
2948,styi¹,styi²⁰ wan²⁴,V;PROSP;PL;2,4,2
2949,sla¹,sla⁴²,V;PROSP;SG;2,4,2
2950,xkwen¹⁴,nxkwen⁴⁰,V;PROG;SG;1,4,2
2951,nden⁴²,nden³²,V;PROG;SG;3,4,2
2952,sqwe²⁴,sqwen¹⁴,V;PFV;PL;1+INCL,4,2
2953,ja¹,jan⁴,V;PROSP;SG;1,4,2
2954,nkqi¹,ntyqin³²,V;PROG;SG;1,4,2
2955,ntykonq⁴²,ntykonq³² wa⁴²,V;PROG;PL;1+EXCL,4,2
2956,xtyiq¹⁰,nxtenq¹⁰,V;PROG;PL;1+INCL,4,2
2957,yqwe²,ntqwen²en¹,V;PROG;PL;1+INCL,4,2
2958,xkwan¹⁴,xkwan²⁰,V;PFV;SG;2,4,2
2959,ynaq¹,nnaq¹,V;PROG;SG;3,4,2
2960,nsuq³,nsuq³ renq²⁴,V;PFV;PL;3,4,2
2961,yna³,kna¹⁴,V;PROSP;PL;1+INCL,4,2
2962,ne⁴²,kne¹⁴ qne⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2963,lu¹,lon⁴,V;PFV;SG;1,4,2
2964,ykwanq¹,ntykwanq⁴²,V;HAB;SG;2,4,2
2965,nkonq⁴²,konq²⁴ renq³²,V;PROSP;PL;3,4,2
2966,ykwen²,ntykwen¹⁴,V;HAB;SG;3,4,2
2967,sqna¹,sqnan⁴,V;PROSP;SG;1,4,2
2968,xtya²⁰,nxtya⁴²,V;HAB;SG;2,4,2
2969,ntyjyuq¹,kyjyuq⁴²,V;PROSP;SG;2,4,2
2970,kwan¹,ntkwan³² wa⁴²,V;PROG;PL;1+EXCL,4,2
2971,qu¹⁴,ntqu²⁰,V;PROG;SG;2,4,2
2972,sqan¹,nsqan⁴²,V;PROG;SG;2,4,2
2973,sta¹,nsta²⁰ renq²⁴,V;HAB;PL;3,4,2
2974,ntqen¹,ntqen³²,V;PROG;SG;1,4,2
2975,kwi¹,kwen¹en¹,V;PFV;PL;1+INCL,4,2
2976,ntsu⁴²,ntsu⁴²,V;PFV;SG;3,4,2
2977,ntykwa⁴,ntykwa⁴ renq⁴,V;PFV;PL;3,4,2
2978,styi¹,styin²⁰in³²,V;PROSP;PL;1+INCL,4,2
2979,yjaq³,ntjanq¹⁴,V;PROG;PL;1+INCL,4,2
2980,skwen¹,nskwen¹ renq²⁴,V;PROG;PL;3,4,2
2981,xta¹,xtan¹⁴,V;PROSP;SG;3,4,2
2982,sti⁴,nsu³²,V;PROG;SG;2,4,2
2983,naq¹,nnaq⁴²,V;HAB;SG;2,4,2
2984,yjwiq²,ntjwiq¹,V;PROG;SG;2,4,2
2985,jen²,ntyjin²⁰,V;HAB;SG;2,4,2
2986,xlyu⁴²,nxlyu³² renq⁴,V;PROG;PL;3,4,2
2987,ykuq²,kuq¹⁴ wan⁰,V;PROSP;PL;2,4,2
2988,yla³,kla¹⁴ wan⁰,V;PROSP;PL;2,4,2
2989,qu¹⁴,ntqon⁴⁰,V;HAB;SG;1,4,2
2990,ntyja²,ntyja² renq¹,V;PFV;PL;3,4,2
2991,ntyqo¹,ntyqo²⁰,V;HAB;SG;3,4,2
2992,ya⁴²,nkya²⁴ renq³²,V;PROG;PL;3,4,2
2993,sqan¹,nsqan¹an¹,V;PROG;PL;1+INCL,4,2
2994,naq¹,nnaq²⁰ wan²⁴,V;HAB;PL;2,4,2
2995,nkqwa⁴²,kqwa⁴²,V;PROSP;SG;2,4,2
2996,ntqan¹,ntqan¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2997,yjoq⁴,yjoq⁴,V;PFV;SG;3,4,2
2998,nton³,kton¹⁴ renq⁰,V;PROSP;PL;3,4,2
2999,ntqen¹,ntyqin²⁰ wan²⁴,V;HAB;PL;2,4,2
3000,ykuq²,ntykonq¹,V;PROG;SG;1,4,2
3001,ndywan²,ndywan²an¹,V;PFV;PL;1+INCL,4,2
3002,nkqwa¹,nkqwa¹ renq²⁴,V;PROG;PL;3,4,2
3003,yta⁴,ntan⁴,V;HAB;SG;3,4,2
3004,xin²,nxin¹ renq⁴,V;PROG;PL;3,4,2
3005,lu¹,nlu²⁰ renq²⁴,V;HAB;PL;3,4,2
3006,nkin²,nkin² wan¹,V;PROG;PL;2,4,2
3007,sqi²,xqi¹⁴,V;PROSP;SG;3,4,2
3008,ntsen⁴²,ktsen¹⁴,V;PROSP;PL;1+INCL,4,2
3009,ntkonq³,ntkonq²on¹,V;PFV;PL;1+INCL,4,2
3010,xkwan¹⁴,nxkwan¹⁰ wa⁴²,V;PROG;PL;1+EXCL,4,2
3011,ntsu⁴²,ktsu⁴ renq³²,V;PROSP;PL;3,4,2
3012,sqan¹,ntsqan²⁰ wan²⁴,V;HAB;PL;2,4,2
3013,ytiq⁴,ktiq⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
3014,ngon²,skwan² renq¹,V;PFV;PL;3,4,2
3015,ykwen²,kwen¹⁴ renq⁰,V;PROSP;PL;3,4,2
3016,ntkonq³,ntkonq³ renq²⁴,V;PFV;PL;3,4,2
3017,sla¹,slan²⁰an³²,V;PROSP;PL;1+INCL,4,2
3018,sna³,snan⁴⁰,V;PFV;SG;1,4,2
3019,yo²,ndyon²⁰,V;HAB;SG;1,4,2
3020,nkqwa⁴²,nkqwa³²,V;PROG;SG;2,4,2
3021,ndiyan³²,jyan⁴²,V;PROG;SG;2,4,2
3022,yqu²,ntyqon⁴⁰,V;HAB;SG;1,4,2
3023,ntsaq⁴²,ntsaq³²,V;PROG;SG;2,4,2
3024,ntykwa⁴,tykwa⁴ wan⁴,V;PROSP;PL;2,4,2
3025,kwa³,kwa²⁰,V;PROSP;SG;2,4,2
3026,nton⁴²,nton³² wan⁴,V;PROG;PL;2,4,2
3027,ndyu²,ndyon⁴⁰,V;PROG;SG;1,4,2
3028,ykuq²,kuq¹⁴ renq⁰,V;PROSP;PL;3,4,2
3029,xoq²,nxonq⁴⁰,V;HAB;SG;1,4,2
3030,saq²,saq² renq¹,V;PFV;PL;3,4,2
3031,lu¹,nlu²⁰ wan²⁴,V;HAB;PL;2,4,2
3032,ja¹,ja²⁰,V;PROSP;SG;3,4,2
3033,ytsaq³,ytsanq²an¹,V;PFV;PL;1+INCL,4,2
3034,lya¹⁴,nlya¹⁴ renq³²,V;HAB;PL;3,4,2
3035,sqwa¹⁴,ntsqwa²⁰,V;PROG;SG;2,4,2
3036,nya¹⁴,knya¹⁰,V;PROSP;PL;1+INCL,4,2
3037,skwaq¹,skwaq²⁰,V;PROSP;SG;3,4,2
3038,xti²⁰,nxti⁴²,V;PROG;SG;2,4,2
