,lemma,form,tags,family,language
0,billige,billige,V;NFIN;ACT,1,2
15648,solsikkeolie,solsikkeoliernes,N;NOM;DEF;PL,1,2
15649,duel,dueller,N;NOM;INDF;PL,1,2
15650,sydafrikaner,sydafrikaner,N;NOM;INDF;SG,1,2
15651,charmere,charmere,V;NFIN;ACT,1,2
15652,repræsentation,repræsentationer,N;NOM;INDF;PL,1,2
15653,terræn,terrænets,N;NOM;DEF;SG,1,2
15654,termostat,termostatens,N;NOM;DEF;SG,1,2
15655,galoche,galoches,N;GEN;INDF;SG,1,2
15656,pilgrim,pilgrimmens,N;NOM;DEF;SG,1,2
15657,projekt,projektets,N;NOM;DEF;SG,1,2
15658,taske,taskes,N;GEN;INDF;SG,1,2
15659,kobber,kobberne,N;NOM;DEF;PL,1,2
15660,bastard,bastardens,N;NOM;DEF;SG,1,2
15661,panter,panters,N;GEN;INDF;SG,1,2
15662,farvestof,farvestoffets,N;NOM;DEF;SG,1,2
15663,mikrobølge,mikrobølgerne,N;NOM;DEF;PL,1,2
15664,skotte,skotte,N;NOM;INDF;SG,1,2
15665,bivuak,bivuakkerne,N;NOM;DEF;PL,1,2
15666,pibe,piberne,N;NOM;DEF;PL,1,2
15667,termostat,termostater,N;NOM;INDF;PL,1,2
15668,hynde,hyndens,N;NOM;DEF;SG,1,2
15669,torsk,torsks,N;GEN;INDF;SG,1,2
15670,brækjern,brækjernene,N;NOM;DEF;PL,1,2
15671,periode,perioders,N;GEN;INDF;PL,1,2
15672,enebarn,enebørnene,N;NOM;DEF;PL,1,2
15673,substantiv,substantivet,N;NOM;DEF;SG,1,2
15674,analfabet,analfabeten,N;NOM;DEF;SG,1,2
15675,brunette,brunetter,N;NOM;INDF;PL,1,2
15676,solopgang,solopgangene,N;NOM;DEF;PL,1,2
15677,penis,penisser,N;NOM;INDF;PL,1,2
15678,bom,bomme,N;NOM;INDF;PL,1,2
15679,spurv,spurvene,N;NOM;DEF;PL,1,2
15680,cigaretskod,cigaretskoddets,N;NOM;DEF;SG,1,2
15681,palmeolie,palmeolies,N;GEN;INDF;SG,1,2
15682,kejserrige,kejserrige,N;NOM;INDF;SG,1,2
15683,kildekode,kildekoden,N;NOM;DEF;SG,1,2
15684,frue,fruen,N;NOM;DEF;SG,1,2
15685,kugle,kuglernes,N;NOM;DEF;PL,1,2
15686,moderkage,moderkagernes,N;NOM;DEF;PL,1,2
15687,skive,skives,N;GEN;INDF;SG,1,2
15688,ged,geders,N;GEN;INDF;PL,1,2
15689,viser,visere,N;NOM;INDF;PL,1,2
15690,apokope,apokopens,N;NOM;DEF;SG,1,2
15691,flertal,flertallets,N;NOM;DEF;SG,1,2
15692,afsked,afskeders,N;GEN;INDF;PL,1,2
15693,aktivitet,aktivitets,N;GEN;INDF;SG,1,2
15694,helhest,helheste,N;NOM;INDF;PL,1,2
15695,bogklub,bogklub,N;NOM;INDF;SG,1,2
15696,fjende,fjende,N;NOM;INDF;SG,1,2
15697,tyfon,tyfonen,N;NOM;DEF;SG,1,2
15698,kop,koppens,N;NOM;DEF;SG,1,2
15699,strømpe,strømpes,N;GEN;INDF;SG,1,2
15700,mængdetal,mængdetallene,N;NOM;DEF;PL,1,2
15701,skæbne,skæbnes,N;GEN;INDF;SG,1,2
15702,encyklopædi,encyklopædierne,N;NOM;DEF;PL,1,2
15703,bug,bug,N;NOM;INDF;SG,1,2
15704,granat,granatens,N;NOM;DEF;SG,1,2
15705,urinsekt,urinsekter,N;NOM;INDF;PL,1,2
15706,isvaffel,isvaflen,N;NOM;DEF;SG,1,2
15707,recept,recept,N;NOM;INDF;SG,1,2
15708,kubikmeter,kubikmeternes,N;NOM;DEF;PL,1,2
15709,frimærke,frimærkes,N;GEN;INDF;SG,1,2
15710,revisor,revisorernes,N;NOM;DEF;PL,1,2
15711,frikadelle,frikadellens,N;NOM;DEF;SG,1,2
15712,harve,harves,N;GEN;INDF;SG,1,2
15713,rugbrød,rugbrøds,N;GEN;INDF;SG,1,2
15714,fængsle,fængsle,V;NFIN;ACT,1,2
15715,lilje,liljers,N;GEN;INDF;PL,1,2
15716,notits,notitsers,N;GEN;INDF;PL,1,2
15717,avis,aviser,N;NOM;INDF;PL,1,2
15718,biprodukt,biproduktet,N;NOM;DEF;SG,1,2
15719,ektoplasma,ektoplasmas,N;GEN;INDF;SG,1,2
15720,kardiogram,kardiograms,N;GEN;INDF;SG,1,2
15721,måltid,måltidernes,N;NOM;DEF;PL,1,2
15722,sonate,sonater,N;NOM;INDF;PL,1,2
15723,hyldebær,hyldebær,N;NOM;INDF;PL,1,2
15724,affaldsstof,affaldsstof,N;NOM;INDF;SG,1,2
15725,islom,islom,N;NOM;INDF;SG,1,2
15726,sten,stenenes,N;NOM;DEF;PL,1,2
15727,bølgelængde,bølgelængderne,N;NOM;DEF;PL,1,2
15728,svigte,svigtedes,V;IND;PST;PASS,1,2
15729,urinal,urinalets,N;NOM;DEF;SG,1,2
15730,værdi,værdien,N;NOM;DEF;SG,1,2
15731,facet,facets,N;GEN;INDF;SG,1,2
15732,cigaretetui,cigaretetui,N;NOM;INDF;SG,1,2
15733,tilnavn,tilnavnene,N;NOM;DEF;PL,1,2
15734,ildslukker,ildslukkerenes,N;NOM;DEF;PL,1,2
15735,kalkun,kalkuner,N;NOM;INDF;PL,1,2
15736,ringe,ringet,V.PTCP;PST;PASS,1,2
15737,øgle,øglen,N;NOM;DEF;SG,1,2
15738,låg,låg,N;NOM;INDF;PL,1,2
15739,himmel,himmel,N;NOM;INDF;SG,1,2
15740,filet,filet,N;NOM;INDF;SG,1,2
15741,planche,planchens,N;NOM;DEF;SG,1,2
15742,terrier,terrierens,N;NOM;DEF;SG,1,2
15743,ravn,ravns,N;GEN;INDF;SG,1,2
15744,spermatozo,spermatozoernes,N;NOM;DEF;PL,1,2
15745,mund,mundens,N;NOM;DEF;SG,1,2
15746,argumentere,argumenteres,V;IND;PRS;PASS,1,2
15747,krøsus,krøsussernes,N;NOM;DEF;PL,1,2
15748,legeplads,legepladserne,N;NOM;DEF;PL,1,2
15749,veteran,veteraners,N;GEN;INDF;PL,1,2
15750,håndgemæng,håndgemængene,N;NOM;DEF;PL,1,2
15751,katakombe,katakombes,N;GEN;INDF;SG,1,2
15752,klemme,klemmernes,N;NOM;DEF;PL,1,2
15753,pizza,pizzaernes,N;NOM;DEF;PL,1,2
15754,vitamin,vitamin,N;NOM;INDF;SG,1,2
15755,kuwaiter,kuwaitere,N;NOM;INDF;PL,1,2
15756,kile,kile,N;NOM;INDF;SG,1,2
15757,etymologi,etymologien,N;NOM;DEF;SG,1,2
15758,udbud,udbud,N;NOM;INDF;SG,1,2
15759,bøsse,bøsse,N;NOM;INDF;SG,1,2
15760,brandbil,brandbil,N;NOM;INDF;SG,1,2
15761,teori,teorierne,N;NOM;DEF;PL,1,2
15762,bekostning,bekostninger,N;NOM;INDF;PL,1,2
15763,horkarl,horkarl,N;NOM;INDF;SG,1,2
15764,bordeaux,bordeauxer,N;NOM;INDF;PL,1,2
15765,babysæl,babysælen,N;NOM;DEF;SG,1,2
15766,rødvin,rødvins,N;GEN;INDF;SG,1,2
15767,sål,sålerne,N;NOM;DEF;PL,1,2
15768,pupil,pupil,N;NOM;INDF;SG,1,2
15769,brugerside,brugersides,N;GEN;INDF;SG,1,2
15770,betydning,betydningernes,N;NOM;DEF;PL,1,2
15771,dansker,danskeren,N;NOM;DEF;SG,1,2
15772,diagonal,diagonalen,N;NOM;DEF;SG,1,2
15773,frier,friernes,N;NOM;DEF;PL,1,2
15774,nøddeskal,nøddeskallers,N;GEN;INDF;PL,1,2
15775,nexøbo,nexøboerne,N;NOM;DEF;PL,1,2
15776,ulk,ulken,N;NOM;DEF;SG,1,2
15777,rejecocktail,rejecocktailens,N;NOM;DEF;SG,1,2
15778,bondegård,bondegårde,N;NOM;INDF;PL,1,2
15779,fødsel,fødslen,N;NOM;DEF;SG,1,2
15780,stork,storkenes,N;NOM;DEF;PL,1,2
15781,elegi,elegier,N;NOM;INDF;PL,1,2
15782,megalomani,megalomaniernes,N;NOM;DEF;PL,1,2
15783,spilkarakter,spilkarakterers,N;GEN;INDF;PL,1,2
15784,middag,middags,N;GEN;INDF;SG,1,2
15785,vortemælk,vortemælk,N;NOM;INDF;PL,1,2
15786,hare,harens,N;NOM;DEF;SG,1,2
15787,regel,reglers,N;GEN;INDF;PL,1,2
15788,trug,trugets,N;NOM;DEF;SG,1,2
15789,kup,kups,N;GEN;INDF;PL,1,2
15790,pistol,pistoler,N;NOM;INDF;PL,1,2
15791,zar,zaren,N;NOM;DEF;SG,1,2
15792,nytårsaften,nytårsaftenerne,N;NOM;DEF;PL,1,2
15793,bankkonto,bankkontos,N;GEN;INDF;SG,1,2
15794,refræn,refrænernes,N;NOM;DEF;PL,1,2
15795,enebarn,enebørn,N;NOM;INDF;PL,1,2
15796,mær,mærene,N;NOM;DEF;PL,1,2
15797,redoxreaktion,redoxreaktionerne,N;NOM;DEF;PL,1,2
15798,park,parker,N;NOM;INDF;PL,1,2
15799,pokerfjæs,pokerfjæsene,N;NOM;DEF;PL,1,2
15800,pyrrhussejr,pyrrhussejrene,N;NOM;DEF;PL,1,2
15801,rune,runer,N;NOM;INDF;PL,1,2
15802,musiker,musiker,N;NOM;INDF;SG,1,2
15803,debat,debatter,N;NOM;INDF;PL,1,2
15804,time,timer,N;NOM;INDF;PL,1,2
15805,akkusativ,akkusativens,N;NOM;DEF;SG,1,2
15806,mulighed,muligheden,N;NOM;DEF;SG,1,2
15807,høste,høstedes,V;IND;PST;PASS,1,2
15808,afstemning,afstemnings,N;GEN;INDF;SG,1,2
15809,skyter,skytere,N;NOM;INDF;PL,1,2
15810,julekort,julekortets,N;NOM;DEF;SG,1,2
15811,terning,terning,N;NOM;INDF;SG,1,2
15812,syrer,syrere,N;NOM;INDF;PL,1,2
15813,flag,flagene,N;NOM;DEF;PL,1,2
15814,syl,syle,N;NOM;INDF;PL,1,2
15815,enhed,enhederne,N;NOM;DEF;PL,1,2
15816,kedel,kedler,N;NOM;INDF;PL,1,2
15817,bonderøv,bonderøvenes,N;NOM;DEF;PL,1,2
15818,filial,filials,N;GEN;INDF;SG,1,2
15819,hammer,hammernehamrene,N;NOM;DEF;PL,1,2
15820,værelse,værelserne,N;NOM;DEF;PL,1,2
15821,karaffel,karaflers,N;GEN;INDF;PL,1,2
15822,rigsdaler,rigsdalers,N;GEN;INDF;SG,1,2
15823,konstruktion,konstruktion,N;NOM;INDF;SG,1,2
15824,kubikmeter,kubikmeterens,N;NOM;DEF;SG,1,2
15825,alfons,alfonsens,N;NOM;DEF;SG,1,2
15826,glente,glenter,N;NOM;INDF;PL,1,2
15827,kiwi,kiwierne,N;NOM;DEF;PL,1,2
15828,halvtredser,halvtredserne,N;NOM;DEF;PL,1,2
15829,bedrift,bedrifternes,N;NOM;DEF;PL,1,2
15830,forsikring,forsikringens,N;NOM;DEF;SG,1,2
15831,tværfløjte,tværfløjternes,N;NOM;DEF;PL,1,2
15832,densitet,densitet,N;NOM;INDF;SG,1,2
15833,lut,lutters,N;GEN;INDF;PL,1,2
15834,blindtarmsbetændelse,blindtarmsbetændelsen,N;NOM;DEF;SG,1,2
15835,længdespring,længdespringet,N;NOM;DEF;SG,1,2
15836,brandert,brandert,N;NOM;INDF;SG,1,2
15837,navle,navle,N;NOM;INDF;SG,1,2
15838,alkan,alkanerne,N;NOM;DEF;PL,1,2
15839,central,centraler,N;NOM;INDF;PL,1,2
15840,trespring,trespringenes,N;NOM;DEF;PL,1,2
15841,udrensning,udrensnings,N;GEN;INDF;SG,1,2
15842,komodovaran,komodovaraner,N;NOM;INDF;PL,1,2
15843,chokolade,chokoladerne,N;NOM;DEF;PL,1,2
15844,nytårsdag,nytårsdagen,N;NOM;DEF;SG,1,2
15845,strategi,strategi,N;NOM;INDF;SG,1,2
15846,svin,svinets,N;NOM;DEF;SG,1,2
15847,retssal,retssal,N;NOM;INDF;SG,1,2
15848,påmindelse,påmindelse,N;NOM;INDF;SG,1,2
15849,densitet,densiteter,N;NOM;INDF;PL,1,2
15850,husbond,husbondernes,N;NOM;DEF;PL,1,2
15851,gasmaske,gasmaskens,N;NOM;DEF;SG,1,2
15852,lån,låns,N;GEN;INDF;PL,1,2
15853,chaiselong,chaiselongerne,N;NOM;DEF;PL,1,2
15854,frakke,frakke,N;NOM;INDF;SG,1,2
15855,ælling,ællingens,N;NOM;DEF;SG,1,2
15856,slagsmål,slagsmålet,N;NOM;DEF;SG,1,2
15857,delstat,delstaters,N;GEN;INDF;PL,1,2
15858,madras,madrasser,N;NOM;INDF;PL,1,2
15859,afsnit,afsnits,N;GEN;INDF;SG,1,2
15860,kobberrør,kobberrørenes,N;NOM;DEF;PL,1,2
15861,kaptajn,kaptajnens,N;NOM;DEF;SG,1,2
15862,bombardement,bombardementer,N;NOM;INDF;PL,1,2
15863,rygsøjle,rygsøjlerne,N;NOM;DEF;PL,1,2
15864,idol,idolernes,N;NOM;DEF;PL,1,2
15865,kommode,kommoders,N;GEN;INDF;PL,1,2
15866,galoche,galochens,N;NOM;DEF;SG,1,2
15867,rygte,rygters,N;GEN;INDF;PL,1,2
15868,retssal,retssalenes,N;NOM;DEF;PL,1,2
15869,laps,lapsens,N;NOM;DEF;SG,1,2
15870,storesøster,storesøsters,N;GEN;INDF;SG,1,2
15871,fællesbetegnelse,fællesbetegnelse,N;NOM;INDF;SG,1,2
15872,navnebroder,navnebrødre,N;NOM;INDF;PL,1,2
15873,kerte,kerternes,N;NOM;DEF;PL,1,2
15874,ankre,ankret,V.PTCP;PST;PASS,1,2
15875,babydukke,babydukkernes,N;NOM;DEF;PL,1,2
15876,hårbørste,hårbørsterne,N;NOM;DEF;PL,1,2
15877,hvepsetalje,hvepsetalje,N;NOM;INDF;SG,1,2
15878,mallemuk,mallemukken,N;NOM;DEF;SG,1,2
15879,tandlæge,tandlæge,N;NOM;INDF;SG,1,2
15880,gardin,gardinernes,N;NOM;DEF;PL,1,2
15881,kopimaskine,kopimaskine,N;NOM;INDF;SG,1,2
15882,bæger,bægerenebægrene,N;NOM;DEF;PL,1,2
15883,postbud,postbudene,N;NOM;DEF;PL,1,2
15884,abdikation,abdikation,N;NOM;INDF;SG,1,2
15885,stofmængde,stofmængdes,N;GEN;INDF;SG,1,2
15886,medium,mediet,N;NOM;DEF;SG,1,2
15887,hypotese,hypotesens,N;NOM;DEF;SG,1,2
15888,hviderusser,hviderusser,N;NOM;INDF;SG,1,2
15889,karaffel,karaflernes,N;NOM;DEF;PL,1,2
15890,apostrof,apostrofs,N;GEN;INDF;SG,1,2
15891,fløjte,fløjten,N;NOM;DEF;SG,1,2
15892,falaffel,falaflers,N;GEN;INDF;PL,1,2
15893,indadvendthed,indadvendthedens,N;NOM;DEF;SG,1,2
15894,oversættelseslån,oversættelseslånet,N;NOM;DEF;SG,1,2
15895,mandfolk,mandfolkets,N;NOM;DEF;SG,1,2
15896,nævner,nævneres,N;GEN;INDF;PL,1,2
15897,pensum,pensums,N;GEN;INDF;SG,1,2
15898,håndbold,håndboldene,N;NOM;DEF;PL,1,2
15899,porre,porres,N;GEN;INDF;SG,1,2
15900,jordskælv,jordskælvenes,N;NOM;DEF;PL,1,2
15901,blender,blenderes,N;GEN;INDF;PL,1,2
15902,dyst,dyst,N;NOM;INDF;SG,1,2
15903,optimist,optimisten,N;NOM;DEF;SG,1,2
15904,frihed,frihedens,N;NOM;DEF;SG,1,2
15905,venlighed,venligheden,N;NOM;DEF;SG,1,2
15906,massør,massørernes,N;NOM;DEF;PL,1,2
15907,bøsse,bøsses,N;GEN;INDF;SG,1,2
15908,baby-sitter,baby-sitteren,N;NOM;DEF;SG,1,2
15909,hjemby,hjembys,N;GEN;INDF;SG,1,2
15910,spor,sporets,N;NOM;DEF;SG,1,2
15911,tillægsform,tillægsformens,N;NOM;DEF;SG,1,2
15912,soldat,soldat,N;NOM;INDF;SG,1,2
15913,kvotientrække,kvotientrækkens,N;NOM;DEF;SG,1,2
15914,rapsolie,rapsolie,N;NOM;INDF;SG,1,2
15915,afgrøde,afgrødens,N;NOM;DEF;SG,1,2
15916,kloakdyr,kloakdyrs,N;GEN;INDF;SG,1,2
15917,slurk,slurkene,N;NOM;DEF;PL,1,2
15918,tavle,tavlers,N;GEN;INDF;PL,1,2
15919,tankvogn,tankvognes,N;GEN;INDF;PL,1,2
15920,nav,navene,N;NOM;DEF;PL,1,2
15921,altmuligmand,altmuligmands,N;GEN;INDF;SG,1,2
15922,bordlampe,bordlamperne,N;NOM;DEF;PL,1,2
15923,hovedsag,hovedsagernes,N;NOM;DEF;PL,1,2
15924,eritreer,eritreerens,N;NOM;DEF;SG,1,2
15925,tirsdag,tirsdag,N;NOM;INDF;SG,1,2
15926,nære,nære,V;NFIN;ACT,1,2
15927,damp,dampes,N;GEN;INDF;PL,1,2
15928,plaster,plaster,N;NOM;INDF;SG,1,2
15929,kupon,kupon,N;NOM;INDF;SG,1,2
15930,låge,lågen,N;NOM;DEF;SG,1,2
15931,svanesang,svanesangens,N;NOM;DEF;SG,1,2
15932,metal,metaller,N;NOM;INDF;PL,1,2
15933,forlængelse,forlængelsens,N;NOM;DEF;SG,1,2
15934,vejr,vejrene,N;NOM;DEF;PL,1,2
15935,brugerdiskussionsside,brugerdiskussionssider,N;NOM;INDF;PL,1,2
15936,abdicere,abdicerer,V;IND;PRS;ACT,1,2
15937,rødvin,rødvinene,N;NOM;DEF;PL,1,2
15938,glente,glentens,N;NOM;DEF;SG,1,2
15939,afgang,afgangenes,N;NOM;DEF;PL,1,2
15940,odder,odders,N;GEN;INDF;SG,1,2
15941,armhule,armhule,N;NOM;INDF;SG,1,2
15942,miljø,miljøet,N;NOM;DEF;SG,1,2
15943,syrer,syreren,N;NOM;DEF;SG,1,2
15944,tryne,trynens,N;NOM;DEF;SG,1,2
15945,afrodisiakum,afrodisiakummets,N;NOM;DEF;SG,1,2
15946,milt,miltes,N;GEN;INDF;PL,1,2
15947,udstråle,udstrålende,V.PTCP;PRS;ACT,1,2
15948,uddannelse,uddannelsens,N;NOM;DEF;SG,1,2
15949,salut,salut,N;NOM;INDF;SG,1,2
15950,allokering,allokering,N;NOM;INDF;SG,1,2
15951,ændringsforslag,ændringsforslags,N;GEN;INDF;SG,1,2
15952,fluesmækker,fluesmækkeres,N;GEN;INDF;PL,1,2
15953,grapefrugt,grapefrugternes,N;NOM;DEF;PL,1,2
15954,bagmand,bagmands,N;GEN;INDF;SG,1,2
15955,enkemand,enkemændene,N;NOM;DEF;PL,1,2
15956,vom,vommene,N;NOM;DEF;PL,1,2
15957,tagetes,tagetes',N;GEN;INDF;PL,1,2
15958,pilot,piloterne,N;NOM;DEF;PL,1,2
15959,redskab,redskabet,N;NOM;DEF;SG,1,2
15960,musical,musicalen,N;NOM;DEF;SG,1,2
15961,pen,pennene,N;NOM;DEF;PL,1,2
15962,mølle,mølles,N;GEN;INDF;SG,1,2
15963,smeltevarme,smeltevarmers,N;GEN;INDF;PL,1,2
15964,lønforhøjelse,lønforhøjelses,N;GEN;INDF;SG,1,2
15965,dæmpe,dæmpe,V;NFIN;ACT,1,2
15966,gene,genen,N;NOM;DEF;SG,1,2
15967,fremlejer,fremlejers,N;GEN;INDF;SG,1,2
15968,klemme,klemme,N;NOM;INDF;SG,1,2
15969,bryggeri,bryggeri,N;NOM;INDF;SG,1,2
15970,kongepingvin,kongepingviner,N;NOM;INDF;PL,1,2
15971,jolle,jolles,N;GEN;INDF;SG,1,2
15972,telefonbog,telefonbogens,N;NOM;DEF;SG,1,2
15973,folkehøjskole,folkehøjskolerne,N;NOM;DEF;PL,1,2
15974,so,soens,N;NOM;DEF;SG,1,2
15975,mage,mages,N;GEN;INDF;SG,1,2
15976,blokere,blokerende,V.PTCP;PRS;ACT,1,2
15977,formiddag,formiddagen,N;NOM;DEF;SG,1,2
15978,venskabsby,venskabsbys,N;GEN;INDF;SG,1,2
15979,rosévin,rosévines,N;GEN;INDF;PL,1,2
15980,nutid,nutiders,N;GEN;INDF;PL,1,2
15981,gasturbine,gasturbinen,N;NOM;DEF;SG,1,2
15982,gratulere,gratulerende,V.PTCP;PRS;ACT,1,2
15983,rosé,roséer,N;NOM;INDF;PL,1,2
15984,semifinale,semifinalerne,N;NOM;DEF;PL,1,2
15985,ironi,ironiens,N;NOM;DEF;SG,1,2
15986,frier,frierne,N;NOM;DEF;PL,1,2
15987,møde,møde,N;NOM;INDF;SG,1,2
15988,kuffert,kufferts,N;GEN;INDF;SG,1,2
15989,sultan,sultanen,N;NOM;DEF;SG,1,2
15990,atlet,atlet,N;NOM;INDF;SG,1,2
15991,kusine,kusine,N;NOM;INDF;SG,1,2
15992,pedel,pedellen,N;NOM;DEF;SG,1,2
15993,materiale,materialet,N;NOM;DEF;SG,1,2
15994,ode,odes,N;GEN;INDF;SG,1,2
15995,vippe,vipperne,N;NOM;DEF;PL,1,2
15996,massakre,massakrerne,N;NOM;DEF;PL,1,2
15997,suggerere,suggereret,V.PTCP;PST;PASS,1,2
15998,gase,gasers,N;GEN;INDF;PL,1,2
15999,bagagevogn,bagagevognens,N;NOM;DEF;SG,1,2
16000,vandmand,vandmanden,N;NOM;DEF;SG,1,2
16001,klaver,klavererne,N;NOM;DEF;PL,1,2
16002,ælling,ælling,N;NOM;INDF;SG,1,2
16003,areal,arealer,N;NOM;INDF;PL,1,2
16004,læbe,læbe,N;NOM;INDF;SG,1,2
16005,profeti,profeti,N;NOM;INDF;SG,1,2
16006,arrangere,arrangerede,V;IND;PST;ACT,1,2
16007,malkepige,malkepigernes,N;NOM;DEF;PL,1,2
16008,målmand,målmands,N;GEN;INDF;SG,1,2
16009,antydning,antydningens,N;NOM;DEF;SG,1,2
16010,dommer,dommeren,N;NOM;DEF;SG,1,2
16011,nisse,nisses,N;GEN;INDF;SG,1,2
16012,busk,buskes,N;GEN;INDF;PL,1,2
16013,statue,statuerne,N;NOM;DEF;PL,1,2
16014,bageri,bageriernes,N;NOM;DEF;PL,1,2
16015,slutspurt,slutspurternes,N;NOM;DEF;PL,1,2
16016,charabanc,charabancen,N;NOM;DEF;SG,1,2
16017,vaskemaskine,vaskemaskinen,N;NOM;DEF;SG,1,2
16018,dryp,dryppenes,N;NOM;DEF;PL,1,2
16019,brystvorte,brystvorternes,N;NOM;DEF;PL,1,2
16020,øldåse,øldåserne,N;NOM;DEF;PL,1,2
16021,buskort,buskortet,N;NOM;DEF;SG,1,2
16022,huskarl,huskarlen,N;NOM;DEF;SG,1,2
16023,køretøj,køretøj,N;NOM;INDF;SG,1,2
16024,puffer,puffer,N;NOM;INDF;SG,1,2
16025,strømpe,strømpen,N;NOM;DEF;SG,1,2
16026,værdimængde,værdimængdens,N;NOM;DEF;SG,1,2
16027,musikpædagog,musikpædagogen,N;NOM;DEF;SG,1,2
16028,alfahan,alfahannens,N;NOM;DEF;SG,1,2
16029,tyfon,tyfonerne,N;NOM;DEF;PL,1,2
16030,atomkraft,atomkraften,N;NOM;DEF;SG,1,2
16031,amøbe,amøbers,N;GEN;INDF;PL,1,2
16032,subtraktion,subtraktionens,N;NOM;DEF;SG,1,2
16033,kylling,kyllinger,N;NOM;INDF;PL,1,2
16034,provins,provinser,N;NOM;INDF;PL,1,2
16035,cigaretrør,cigaretrør,N;NOM;INDF;SG,1,2
16036,papir,papirers,N;GEN;INDF;PL,1,2
16037,kamel,kamelers,N;GEN;INDF;PL,1,2
16038,æggestok,æggestokkes,N;GEN;INDF;PL,1,2
16039,puddel,pudlernes,N;NOM;DEF;PL,1,2
16040,walkie-talkie,walkie-talkiernes,N;NOM;DEF;PL,1,2
16041,pseudonym,pseudonymer,N;NOM;INDF;PL,1,2
16042,finanslov,finansloves,N;GEN;INDF;PL,1,2
16043,psykose,psykosen,N;NOM;DEF;SG,1,2
16044,midnat,midnatten,N;NOM;DEF;SG,1,2
16045,hjort,hjorte,N;NOM;INDF;PL,1,2
16046,diabetiker,diabetikeren,N;NOM;DEF;SG,1,2
16047,guvernør,guvernørernes,N;NOM;DEF;PL,1,2
16048,babysæl,babysæler,N;NOM;INDF;PL,1,2
16049,estragon,estragoner,N;NOM;INDF;PL,1,2
16050,fårehund,fårehunde,N;NOM;INDF;PL,1,2
16051,mutagen,mutagenets,N;NOM;DEF;SG,1,2
16052,viske,visket,V.PTCP;PST;PASS,1,2
16053,finanslov,finanslovenes,N;NOM;DEF;PL,1,2
16054,abort,aborternes,N;NOM;DEF;PL,1,2
16055,brugerbetaling,brugerbetalingerne,N;NOM;DEF;PL,1,2
16056,ordklasse,ordklassers,N;GEN;INDF;PL,1,2
16057,fersken,ferskeners,N;GEN;INDF;PL,1,2
16058,amatør,amatørens,N;NOM;DEF;SG,1,2
16059,hollænder,hollænderen,N;NOM;DEF;SG,1,2
16060,høtyv,høtyvs,N;GEN;INDF;SG,1,2
16061,fluepapir,fluepapir,N;NOM;INDF;SG,1,2
16062,ed,eders,N;GEN;INDF;PL,1,2
16063,datid,datider,N;NOM;INDF;PL,1,2
16064,måltid,måltidets,N;NOM;DEF;SG,1,2
16065,bænk,bænkenes,N;NOM;DEF;PL,1,2
16066,borgerkrig,borgerkrigs,N;GEN;INDF;SG,1,2
16067,bastard,bastarderne,N;NOM;DEF;PL,1,2
16068,flue,flues,N;GEN;INDF;SG,1,2
16069,opgave,opgavers,N;GEN;INDF;PL,1,2
16070,vildsvin,vildsvinet,N;NOM;DEF;SG,1,2
16071,modulation,modulationens,N;NOM;DEF;SG,1,2
16072,kirkeklokke,kirkeklokkes,N;GEN;INDF;SG,1,2
16073,mellemniveau,mellemniveauers,N;GEN;INDF;PL,1,2
16074,lændeklæde,lændeklædes,N;GEN;INDF;SG,1,2
16075,sjæl,sjæles,N;GEN;INDF;PL,1,2
16076,mutagen,mutagenernes,N;NOM;DEF;PL,1,2
16077,djævel,djævlen,N;NOM;DEF;SG,1,2
16078,embedsmand,embedsmands,N;GEN;INDF;SG,1,2
16079,sædvane,sædvanens,N;NOM;DEF;SG,1,2
16080,tøjte,tøjters,N;GEN;INDF;PL,1,2
16081,indbygger,indbyggere,N;NOM;INDF;PL,1,2
16082,tysker,tysker,N;NOM;INDF;SG,1,2
16083,gele,geleernes,N;NOM;DEF;PL,1,2
16084,billet,billetten,N;NOM;DEF;SG,1,2
16085,belaste,belast,V;IMP;ACT,1,2
16086,tankvogn,tankvognen,N;NOM;DEF;SG,1,2
16087,aflyd,aflyds,N;GEN;INDF;SG,1,2
16088,nørd,nørderne,N;NOM;DEF;PL,1,2
16089,dadel,dadels,N;GEN;INDF;SG,1,2
16090,rude,ruders,N;GEN;INDF;PL,1,2
16091,englænderinde,englænderindes,N;GEN;INDF;SG,1,2
16092,bæskubber,bæskubberen,N;NOM;DEF;SG,1,2
16093,magre,magre,V;NFIN;ACT,1,2
16094,pokal,pokalers,N;GEN;INDF;PL,1,2
16095,jernbaneoverskæring,jernbaneoverskærings,N;GEN;INDF;SG,1,2
16096,mulat,mulatten,N;NOM;DEF;SG,1,2
16097,toer,toeren,N;NOM;DEF;SG,1,2
16098,akt,akten,N;NOM;DEF;SG,1,2
16099,mitokondrie,mitokondrierne,N;NOM;DEF;PL,1,2
16100,buskort,buskorts,N;GEN;INDF;PL,1,2
16101,mellemmand,mellemmanden,N;NOM;DEF;SG,1,2
16102,kupon,kuponerne,N;NOM;DEF;PL,1,2
16103,sofa,sofaerne,N;NOM;DEF;PL,1,2
16104,eddike,eddikens,N;NOM;DEF;SG,1,2
16105,solopgang,solopgangen,N;NOM;DEF;SG,1,2
16106,stab,stabe,N;NOM;INDF;PL,1,2
16107,fedt,fedterne,N;NOM;DEF;PL,1,2
16108,valravn,valravnens,N;NOM;DEF;SG,1,2
